row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,blank02.mzXML Peak area,blank06.mzXML Peak area,CQ04.mzXML Peak area,A27_3.mzXML Peak area,A23_1.mzXML Peak area,P49_1.mzXML Peak area,E05_3.mzXML Peak area,blank04.mzXML Peak area,A23_2.mzXML Peak area,E09_3.mzXML Peak area,A32_2.mzXML Peak area,P51_1.mzXML Peak area,A19_1.mzXML Peak area,E13_2.mzXML Peak area,E09_1.mzXML Peak area,E17_1.mzXML Peak area,E11_2.mzXML Peak area,P38_1.mzXML Peak area,P55_2.mzXML Peak area,P38_2.mzXML Peak area,A31_3.mzXML Peak area,P53_1.mzXML Peak area,A27_1.mzXML Peak area,E12_2.mzXML Peak area,P41_1.mzXML Peak area,A28_1.mzXML Peak area,E15_1.mzXML Peak area,A25_3.mzXML Peak area,A33_1.mzXML Peak area,P54_2.mzXML Peak area,blank03.mzXML Peak area,E04_3.mzXML Peak area,P55_3.mzXML Peak area,A34_3.mzXML Peak area,A21_1.mzXML Peak area,P54_1.mzXML Peak area,A31_2.mzXML Peak area,A22_2.mzXML Peak area,P37_3.mzXML Peak area,A30_1.mzXML Peak area,A30_2.mzXML Peak area,P41_3.mzXML Peak area,A30_3.mzXML Peak area,blank05.mzXML Peak area,A21_3.mzXML Peak area,P48_2.mzXML Peak area,E04_2.mzXML Peak area,E13_1.mzXML Peak area,A28_3.mzXML Peak area,P47_3.mzXML Peak area,E12_3.mzXML Peak area,CQ01.mzXML Peak area,A33_3.mzXML Peak area,E18_3.mzXML Peak area,A25_1.mzXML Peak area,P41_2.mzXML Peak area,A27_2.mzXML Peak area,P54_3.mzXML Peak area,E12_1.mzXML Peak area,A32_1.mzXML Peak area,E17_3.mzXML Peak area,A31_1.mzXML Peak area,E09_2.mzXML Peak area,P48_3.mzXML Peak area,P53_3.mzXML Peak area,P55_1.mzXML Peak area,P48_1.mzXML Peak area,CQ03.mzXML Peak area,A32_3.mzXML Peak area,blank01.mzXML Peak area,E11_3.mzXML Peak area,P49_2.mzXML Peak area,E05_1.mzXML Peak area,E18_1.mzXML Peak area,E18_2.mzXML Peak area,CQ02.mzXML Peak area,A22_3.mzXML Peak area,P51_3.mzXML Peak area,A23_3.mzXML Peak area,P49_3.mzXML Peak area,A25_2.mzXML Peak area,P37_1.mzXML Peak area,P38_3.mzXML Peak area,P37_2.mzXML Peak area,A33_2.mzXML Peak area,A22_1.mzXML Peak area,P47_2.mzXML Peak area,A20_2.mzXML Peak area,A34_2.mzXML Peak area,P51_2.mzXML Peak area,E04_1.mzXML Peak area,A20_1.mzXML Peak area,P53_2.mzXML Peak area,A21_2.mzXML Peak area,E15_3.mzXML Peak area,A19_2.mzXML Peak area,E17_2.mzXML Peak area,E11_1.mzXML Peak area,A28_2.mzXML Peak area,E15_2.mzXML Peak area,E05_2.mzXML Peak area,A19_3.mzXML Peak area,E13_3.mzXML Peak area,P47_1.mzXML Peak area,A20_3.mzXML Peak area,A34_1.mzXML Peak area,
8372,115.05430754137745,4.6016636,,,,,,,,,,,0,0,6204.7383,39370.96,124267.79,101242.88,137529.45,0,131870.95,36790.605,110389.875,82625.0,131531.47,50695.72,111623.77,95758.61,142818.16,102956.586,86528.234,97107.98,113110.28,80548.43,107445.34,93624.234,86122.03,131797.33,116030.31,97342.29,106652.836,88988.12,0,47667.27,80711.85,128804.22,112106.36,94180.89,123461.01,121712.03,121893.53,104657.29,98102.39,89957.91,103612.34,0,121347.836,113049.44,130154.32,125262.34,142473.72,86424.266,89208.13,63031.445,114527.6,109471.42,100492.195,84741.95,117678.27,91861.4,93146.9,109595.51,103641.14,123973.516,120688.07,108491.52,92928.38,87608.34,88422.14,12862.886,104677.94,0,147077.69,90980.08,133375.55,113242.44,110068.805,30687.06,120447.055,106283.016,56278.793,94436.016,89284.28,115754.08,93446.1,116257.04,122711.96,125541.336,94840.09,156358.86,130866.03,42724.055,116682.195,135543.6,54348.457,109816.88,137236.58,126722.6,107743.75,146413.0,143940.73,122355.445,134516.88,130247.805,124266.75,84916.71,147723.81,122769.875,
8714,115.07579164600858,4.6264367,,,,,,,,,,,61750.766,29114.666,79924.83,36945.71,36648.508,21599.1,54161.066,61931.848,30953.467,35548.66,52907.215,40358.434,72830.625,55293.273,50969.484,64481.496,58602.023,66120.47,1879721.9,70566.875,104898.98,70857.63,60824.01,74509.5,52552.508,51195.26,50255.61,67895.2,45129.234,39658.24,65738.4,49043.137,1991381.1,57233.914,43145.098,50031.87,57817.766,63561.062,62889.47,52349.258,48180.598,93802.23,49237.793,34071.285,62028.492,59344.26,53294.312,58193.793,37475.01,46873.09,72448.04,62063.47,65840.66,29957.805,52286.16,49769.83,43427.754,45209.277,75521.37,57575.62,36707.3,96242.91,52420.73,72267.25,82598.75,2259900.8,49426.87,51060.4,46079.72,68015.45,62219.87,83908.46,54906.324,34567.617,55985.3,46906.586,57895.613,52429.797,43980.066,77324.8,42130.54,63025.4,51896.652,64695.098,66350.94,59368.004,40903.156,39766.1,45222.727,41020.46,48209.645,34546.72,63602.207,1636198.0,46158.375,43722.805,57035.426,64456.945,61773.69,32518.182,49658.242,71043.42,61584.297,47350.94,52164.99,41535.637,
6018,115.07580824762869,1.4573534,,,,,,,,,,,153491.84,106169.2,234619.69,123245.586,137149.6,95668.9,1549428.2,143900.66,1638825.4,82219.484,92663.55,134700.34,123374.31,79926.76,126098.9,101398.36,1855251.9,176214.9,87428.25,1710140.0,74436.37,93992.23,142676.31,1716096.4,127414.53,138565.05,119018.42,109800.375,126793.79,1588810.5,149391.52,44718.688,100891.65,1645113.6,127175.305,93619.56,1602864.5,113409.61,77755.81,103923.92,133802.27,71711.77,109625.234,143693.8,80445.08,93675.29,1678290.4,91825.68,1551147.2,1546926.9,93464.055,191906.78,100468.98,96959.984,73067.23,1868027.4,100879.69,60917.664,83049.81,99899.37,86338.38,165560.89,98462.68,85352.86,118643.58,91906.03,89255.836,161146.08,110257.945,158227.39,101154.78,74949.266,148214.11,112851.39,104021.664,118720.11,87747.32,106328.695,106322.586,91726.02,73461.64,173352.45,82147.836,93540.35,114785.25,121834.016,135426.4,100582.25,1671994.0,108488.84,150777.31,102513.88,130645.18,104646.12,78163.63,1681493.8,1702445.2,104888.09,1851982.8,1728791.9,109957.2,1694951.0,118655.77,100591.78,1612292.9,85776.46,
20,115.07582902260998,0.114336,,,,,,,,,,,2403969.2,1724501.1,3281228.2,1653039.9,2034964.4,2024455.1,106879.76,2269472.2,115583.36,1509777.5,1706534.8,1873351.8,2112207.0,1717480.2,2051611.5,2853353.5,130172.5,2089365.1,89256.61,116044.29,1746615.2,1939856.4,1980694.9,115731.41,2020400.1,1984426.9,1825032.0,1750771.1,1842980.4,124231.414,2372418.8,1632040.4,154810.48,130040.06,2069082.9,2177462.5,113279.1,1913778.0,1602210.0,1887984.4,1765347.6,1652253.0,1598095.9,2175673.0,1744881.6,1642005.6,131876.53,1988752.5,110084.41,109010.81,1777977.0,2558343.0,1714291.4,1743556.8,2046396.9,149181.23,1634615.4,1741834.8,2013476.6,1876564.4,1634551.6,1892700.8,1805462.0,1753621.5,1848583.5,199938.22,1909771.1,2663586.8,1633046.0,2425962.2,1682721.9,1809535.4,2069020.5,2348358.2,1674582.9,2583224.5,1582470.8,1675752.0,1646234.8,1702775.0,1656738.4,2119428.0,1682543.6,2081882.2,1596853.4,2041183.9,1791424.5,1992600.1,120964.13,1692903.5,2056880.9,2067611.5,1611389.1,116778.805,1626154.8,136978.5,114485.8,2041843.9,142110.61,136533.72,1861921.0,147622.39,1751785.0,1991469.9,123369.15,1823858.6,
742,115.96456147186227,0.55862457,,,,,,,,,,,842781.94,2732825.5,1129.2583,94216.04,51813.406,51945.812,66705.25,1346015.9,63862.492,76135.766,73794.766,54707.94,4490.314,79992.5,49903.094,26639.629,53920.55,41102.344,60294.453,1581774.9,82673.805,52891.375,49694.766,61100.383,47905.023,53834.85,57542.656,96385.055,56619.297,65369.758,1000827.0,85447.37,99065.33,86383.58,40808.094,51474.94,60597.89,48014.02,97361.7,55493.51,79834.97,93983.38,86576.13,1482720.9,90948.98,59482.9,77885.4,60062.816,77310.6,87996.74,77066.57,536791.0,97081.44,96240.086,48324.08,54258.88,57818.367,65455.438,50958.234,56180.65,85530.18,51201.105,54793.453,93786.64,102970.69,53952.72,59810.734,30040.63,97712.375,827580.2,84471.36,71229.44,48340.812,48338.875,68609.81,31547.56,92324.9,67776.24,92194.164,88692.76,58268.996,41023.215,85675.805,49564.316,65238.48,46281.727,73669.16,52429.832,70896.19,82376.07,44747.766,37820.062,45762.297,72072.14,88456.85,87148.695,81405.125,39151.727,54117.594,40036.5,51148.375,85324.46,97384.81,53098.78,61370.574,49977.688,
1126,116.00234282222723,0.69184244,,,,,,,,,,,137353.55,32834.695,352535.06,558761.94,635164.1,266580.03,560027.94,75880.375,570925.1,546780.75,399317.28,399049.9,317131.88,373248.3,428950.5,402323.3,443279.03,409506.38,318161.84,370468.3,293663.78,358312.97,552330.1,324019.84,744081.4,522557.78,444717.7,322874.22,484354.4,401589.88,94459.45,591052.1,254658.34,316250.75,499372.34,388967.56,338174.12,479841.84,459823.84,636693.25,588550.06,605334.94,527979.6,57566.43,379430.5,332970.5,454455.66,325202.06,485573.75,321141.97,275553.03,641468.7,298432.94,358457.44,423038.25,688917.0,472079.56,308156.75,365892.16,450451.47,363623.94,367246.1,422062.2,313731.2,213090.95,346741.44,438978.44,594396.75,386651.97,202671.67,401242.8,220623.2,594848.4,434686.8,432159.44,669940.06,472019.2,326772.44,584098.06,207880.64,358661.66,482246.56,309141.03,499512.66,379870.9,526441.25,343404.94,471563.78,382839.56,430507.12,527024.06,484324.72,272191.12,444090.0,348782.7,284484.8,394307.84,468892.25,530094.9,388345.38,558964.56,238931.16,319146.38,383267.12,451829.25,404635.84,
3493,116.070991471143,0.8687898,,,,,,,,,,,131000.38,3579887.8,5074476.0,8692522.0,2.619282E7,2.3485178E7,1.8652642E7,146455.72,2.6895562E7,1.2660652E7,1.3525508E7,2.4188542E7,1.1275215E7,2.0506232E7,2.5954542E7,1.8261044E7,3.2752886E7,2.3529744E7,2.5385954E7,2.5508282E7,1.5981757E7,2.954211E7,1.7049724E7,1.875396E7,3.0742766E7,3.6005508E7,2.7525466E7,3.041769E7,1.186092E7,2.1080732E7,112162.914,9869622.0,2.4861834E7,1.6424238E7,1.2879893E7,2.1208442E7,1.6992096E7,1.4348667E7,1.4733503E7,2.5839778E7,2.6471878E7,3.2288398E7,2.6335608E7,2350131.5,1.3638488E7,2.8639546E7,1.8391732E7,3.1150064E7,3.698504E7,3.0341134E7,1.7713102E7,1.3614032E7,1.149702E7,2.1317642E7,3.07944E7,3.17226E7,1.7574522E7,2.1561744E7,1.8257452E7,1.3127883E7,2.0566178E7,1.650605E7,2.6547724E7,2.795006E7,3.1154442E7,2.4417032E7,2.3410646E7,6204819.0,1.355252E7,138203.81,3.2055218E7,2.3925838E7,1.7215738E7,1.991004E7,2.1316154E7,8444742.0,1.4398331E7,2.9482818E7,1.4617481E7,2.4152456E7,3.1471832E7,1.3439356E7,2.487584E7,1.4277968E7,1.1674738E7,1.3512836E7,2.9890988E7,1.4135238E7,1.5365692E7,1.6947654E7,1.8197444E7,1.3265875E7,2.4322518E7,1.3558889E7,2.7926832E7,1.2479264E7,2.013816E7,3.1375298E7,3.7327224E7,2.7018766E7,1.8048244E7,1.3241707E7,3.1828198E7,2.8538786E7,1.4406469E7,1.5404584E7,
350,116.07108787367972,0.14931181,,,,,,,,,,,1918902.6,219058.95,142871.16,190213.94,177324.55,204023.03,167098.33,2114260.8,165744.33,180495.88,188431.97,191513.5,144059.62,199126.9,203211.53,161904.48,193752.28,158087.67,197320.44,162040.66,184135.72,194773.9,194553.47,180784.42,179180.3,184322.47,200477.6,197412.77,210939.7,190726.08,1858995.1,210916.97,209227.27,195040.69,170785.94,179219.12,185047.14,170108.92,192994.97,192358.39,204953.03,190965.0,221199.5,165715.11,198771.39,189223.1,175405.52,203948.62,160007.61,188597.03,175907.39,140547.69,218360.89,173954.77,191446.81,169993.61,203535.12,198338.33,207835.11,207700.88,214803.2,157687.12,176865.64,199678.56,203071.64,212597.81,199171.95,131862.08,218880.3,2037689.1,214412.98,175555.84,164905.53,178877.45,195526.67,135304.06,182189.3,200499.33,188445.77,194214.22,174726.31,151620.67,181866.55,188577.25,193995.1,164641.56,185499.58,176096.17,173249.1,198503.94,164336.06,155704.84,135034.53,174738.03,213421.97,193785.42,190543.52,204476.16,192305.39,178184.86,152844.12,205166.5,216257.03,203834.67,191303.62,202649.8,
10590,116.1074337394657,5.094849,,,,,,,,,,,389650.62,336127.03,482376.03,329557.6,459612.9,475892.1,420447.78,389333.66,398887.38,348632.56,424244.38,485022.84,423192.1,391886.84,476678.97,891193.0,443789.6,484435.72,422688.44,439591.22,372459.62,47735.17,460450.62,440820.5,466362.6,450040.38,475142.53,354858.3,482604.66,440086.0,396771.7,334799.25,409132.97,393799.53,454579.8,661334.5,386658.34,479920.94,387293.62,435990.94,397106.4,411107.47,363525.03,392604.0,375121.72,428805.9,421259.1,469115.28,375223.44,407816.5,413432.6,471269.56,388196.34,417495.5,462376.72,494754.78,396318.28,422453.6,502211.8,479952.3,402828.88,489828.2,463974.53,430241.53,64297.88,472735.06,456996.47,423978.47,382576.22,427328.34,381528.4,425600.34,474030.47,709644.56,414984.5,454874.28,404302.1,441417.3,322596.94,412157.22,398728.9,441649.12,434355.12,562802.9,404741.34,460628.16,451452.75,528072.6,428612.44,403692.75,447805.8,451058.62,64975.62,413913.9,419814.47,398616.8,428296.97,459477.0,445303.4,450527.84,483981.53,390191.1,396425.53,483237.25,401830.22,453709.94,
1037,116.96243064087929,0.68782216,,,,,,,,,,,59240.41,251330.47,0,0,0,0,0,81515.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99996.3,0,0,0,0,0,0,0,0,0,0,0,0,501339.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69222.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7609,116.96662082201108,3.7254648,,,,,,,,,,,3281894.5,308370.38,469303.16,286623.56,263401.1,240993.66,262595.4,345122.56,221481.12,275489.8,245960.66,253266.06,263837.06,222099.39,254517.05,92527.664,248124.02,260272.56,82825.11,245853.0,238816.81,221222.17,265271.72,209951.5,224644.12,137741.72,40675.598,254631.56,266585.25,218938.45,365352.34,270239.3,233456.17,231694.38,268620.38,231489.16,241732.61,232042.55,218612.3,260730.88,248780.0,214168.0,235976.52,3082568.0,42541.273,232352.17,254795.75,244118.52,238427.28,195980.11,241031.89,288661.8,239676.19,239733.03,207191.08,243355.08,237557.94,224010.19,262613.38,255903.77,239773.06,261955.03,211757.31,232415.17,207265.97,251779.75,253147.81,285179.0,226626.81,343744.88,51962.516,201678.8,268099.8,207066.36,227513.17,305097.56,241823.2,241611.94,271528.34,206515.0,222088.39,277415.8,21992.309,226255.34,259467.75,267485.97,237448.45,234871.34,233657.5,255540.23,159254.38,250183.08,246478.27,217245.08,31724.664,233565.94,233538.69,268734.16,219206.45,230788.27,246275.03,223323.03,249314.28,256292.67,255464.42,248522.84,
673,116.96665323652377,0.54491276,,,,,,,,,,,321914.34,277434.0,3001865.5,2053431.1,1885744.4,1737668.9,1794723.0,3176570.0,1793334.5,1961103.2,1678752.5,1863899.8,1843955.6,1680292.5,1819046.9,309863.97,1708728.9,1871199.2,1678437.6,1668269.1,1738950.2,1703371.6,1858413.0,1696003.6,1880919.4,1856015.2,1815556.2,1769932.4,1821939.2,1746652.0,3271547.8,256869.61,1702363.1,1684239.1,1866681.6,1644544.2,1717515.4,1660425.8,1755536.6,1875055.9,1743422.6,1787875.4,1795411.6,288135.7,1774248.9,1729608.1,1721210.6,1803310.1,1756102.4,1723100.0,1752621.8,1989710.1,1771186.9,1751865.8,1826960.6,1708242.1,1760782.5,1781873.0,1783498.8,1834659.6,1744389.9,1798917.6,1667322.9,1693566.1,1602915.4,1775344.5,1881884.9,2082635.2,1762066.5,325334.94,1782528.6,1548038.5,1868799.5,1609602.9,1786462.6,2108562.5,1717865.9,1706979.8,2033105.4,1654672.4,1691091.6,1884797.1,1706255.0,1613733.4,1770728.8,1857070.0,1667075.0,1672607.5,1702332.5,1861507.8,1871709.9,1865372.9,1784431.2,1727696.2,1743294.2,1704082.2,1687861.1,1865602.5,1672288.5,1666837.8,1692000.1,1678630.1,1741645.9,1827094.2,1739664.8,1810159.0,
7227,116.96665296574531,3.406544,,,,,,,,,,,344617.0,2736178.5,429261.06,284968.22,263101.25,234882.94,233807.58,336601.12,247827.88,267483.28,230138.27,251050.12,254273.9,228170.95,249317.31,248717.16,232363.66,258802.23,227894.12,235581.4,237134.6,209385.52,252311.44,219287.8,255712.02,246696.7,252978.88,226744.92,243688.0,241338.92,346608.06,256501.42,222467.38,232149.53,257693.27,227783.2,238001.95,231999.25,241959.78,255679.38,228203.2,240785.0,245073.06,344964.25,240676.08,231975.3,236985.88,242955.84,246831.4,224207.48,235786.12,274297.75,242155.7,235335.92,242159.31,122665.91,231235.84,241710.22,241815.64,254753.22,231621.33,227241.22,233686.16,233971.22,201615.0,239147.94,250596.34,286908.3,239349.14,329731.94,240649.12,209162.7,245504.03,220682.56,235474.33,276738.4,237584.11,220871.98,262651.75,220916.66,220127.08,259751.42,233018.31,211143.28,242516.89,255812.72,221244.44,228545.77,236474.14,255795.4,255462.28,242470.05,242918.89,238618.08,228174.8,226563.8,229659.4,255395.33,223772.1,229114.3,230460.16,227991.22,233278.64,246529.06,240079.47,246528.5,
4000,116.9666594817814,1.0458237,,,,,,,,,,,331960.3,275162.78,4272.1465,0,0,0,0,330013.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336097.75,1036.7458,0,0,0,0,0,0,0,0,0,0,0,318651.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659.4795,972.7458,3201688.2,0,0,0,0,0,0,880.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062.4666,0,0,0,0,0,0,0,0,0,0,0,
384,116.9666610910059,0.32592326,,,,,,,,,,,241472.38,145448.67,178448.16,205090.72,222455.73,230387.73,204963.28,235728.81,202388.66,219637.78,200016.94,224028.4,231406.11,196498.12,234962.44,2168137.5,176608.27,238844.23,215376.47,197238.7,203739.17,235563.67,231099.1,201407.53,192567.83,229107.95,227703.58,208646.25,212540.14,216082.31,242002.81,1984385.4,217634.03,204780.56,222562.86,188717.47,200672.42,207671.81,201102.45,228192.23,212851.89,203388.47,217397.28,221023.36,207100.75,213274.47,216097.89,215223.03,203104.6,200617.9,216407.9,235142.4,220679.81,198108.27,224090.6,210286.77,216289.47,221035.53,230114.44,227513.06,217951.05,222510.89,191056.7,198197.02,214514.33,217391.5,229359.47,234459.56,217995.25,235438.3,219933.53,188084.72,233000.27,187576.88,202711.95,247899.1,188489.47,216812.62,216225.84,204911.62,200785.72,231342.3,206894.42,192703.72,222685.62,232575.66,194880.19,218232.02,198982.16,210417.27,237190.58,222362.47,214110.02,134984.33,215050.67,226469.6,213359.88,229006.73,209714.06,207077.98,191426.73,214913.77,211839.48,228610.12,214786.78,222443.44,
661,116.97236298056806,0.5159903,,,,,,,,,,,616658.56,1781248.5,347936.56,1060890.9,73623.91,74118.016,777900.7,886165.1,752909.7,879505.8,844714.75,17158.744,26442.928,817814.8,75245.01,21798.973,598722.44,370906.38,95523.67,125499.1,941330.5,80499.18,546645.5,685259.9,535036.0,23820.178,22275.686,1073699.4,39090.816,758749.75,718201.7,1023493.8,1107479.8,1024932.56,59429.29,79308.55,714647.75,76229.34,1103196.0,80334.875,908291.44,1117425.2,129162.9,1235899.4,138297.2,710519.25,116370.4,77414.64,919002.1,1058901.6,951189.94,48597.56,146220.52,1148935.4,46028.387,592295.1,684302.94,1032658.0,39039.266,622101.9,969486.06,64541.793,638954.56,1100905.8,1139672.2,566233.7,627549.3,45219.75,1103715.0,612633.2,137073.58,831680.75,530954.1,555105.4,764505.44,37315.367,1081536.0,963546.0,1078601.2,1032901.75,89856.72,423850.78,1005023.7,77364.82,101293.2,508629.97,854561.25,556170.44,819922.6,129120.414,47528.67,398849.97,105880.17,857273.25,1019791.44,1029451.3,967188.6,564378.7,607693.7,914223.1,566924.44,125561.77,1118496.6,83946.16,759942.94,33580.336,
6754,117.0550760825902,1.9903587,,,,,,,,,,,46102.566,94363.31,129148.56,77617.73,1129751.9,1194538.6,1553909.8,48301.977,1331101.5,1171958.6,1198588.6,1165932.9,814260.1,1213694.6,1262326.2,241570.19,1456049.8,979435.7,1295951.0,1347235.2,1287530.6,132086.78,1134239.6,1573907.2,1146968.6,1166270.0,1372721.4,1304468.8,1200786.4,1271065.6,50939.504,1247713.9,1336866.1,1376454.4,933114.94,1349047.1,1281630.1,1238025.5,1296451.4,1206938.5,1271611.5,1386077.4,1323510.5,68947.18,1306328.4,1368250.0,1473200.1,1341353.8,1330319.1,1366444.5,1620743.4,781622.7,1327706.4,1559322.4,1086549.8,1311991.2,1311576.2,1328918.6,1487039.9,1130179.0,1552127.0,1179571.0,1412952.5,1378043.0,154870.22,1178551.0,1166131.2,72967.51,1252719.8,8316.687,1531765.0,1226290.5,1240695.1,1652913.9,1509780.2,750327.5,1332553.5,1346612.1,121369.664,1321362.4,1271006.5,814565.25,1452667.9,1184651.6,1295691.9,991850.75,1364717.0,1291909.4,1190522.8,1116057.4,1159160.1,905134.7,125888.58,1258081.0,1521959.1,1212749.6,1422641.9,1347306.9,1333891.2,1414403.0,1492658.8,1360498.5,1463216.1,1219615.5,1326707.4,1186819.5,
7043,117.05509623690466,2.5820384,,,,,,,,,,,55067.027,92448.47,120882.26,104475.19,85329.37,63405.742,131141.8,30321.723,114433.69,102088.22,104944.586,102917.336,50093.91,106567.11,103373.24,2547374.5,114625.836,36010.062,106340.95,62694.242,112245.92,104538.87,17543.297,131456.11,94739.96,97338.21,82427.63,108281.76,104290.7,103316.47,53432.71,103357.66,118680.11,122849.03,16285.322,115873.11,115853.945,111424.266,67472.805,104883.1,111009.31,114190.87,57302.773,60893.24,115892.66,119220.48,63110.0,75319.92,114405.2,107342.52,136820.47,23237.57,117747.7,83776.51,76555.7,109963.54,43849.914,113060.89,125028.5,96986.14,128353.055,103608.21,122224.055,120956.484,122541.96,103046.234,101942.97,26331.738,113111.98,27394.916,131977.53,64737.66,97257.63,146373.52,130649.99,64206.74,80211.836,116680.91,71391.19,114848.695,108151.47,60050.527,62820.7,105943.9,110057.95,84521.016,117136.94,113898.17,108772.69,99059.086,93664.05,10522.486,110079.875,112106.766,128436.33,106921.33,29759.34,103048.68,112732.37,120025.33,120642.31,27164.486,30453.164,101659.51,119144.29,106136.055,
8388,117.05726541828341,4.6022816,,,,,,,,,,,0,0,10093.036,66845.43,241436.56,170184.38,257477.67,0,257468.75,73575.375,174190.12,124730.97,220499.05,98950.82,230155.44,199715.16,280280.25,172716.81,164512.6,176912.98,213054.7,156525.14,187664.7,166853.97,183828.12,259800.81,216741.84,181633.27,221332.8,174151.98,0,81770.6,151832.03,268177.0,201940.64,186033.98,229389.2,216943.33,211351.77,209870.22,221389.88,174604.64,210280.84,0,210070.62,197707.34,236136.28,209389.14,282803.94,197731.8,177096.28,108848.0,215789.8,215695.28,185244.39,175203.19,196943.48,169855.06,174237.62,198501.16,214021.84,226799.03,241909.12,190670.88,179837.73,156868.16,136869.97,22259.07,189767.03,0,278531.97,184923.73,246456.92,222782.67,224294.62,51015.953,235426.38,174251.38,104375.38,173975.25,180057.11,211903.64,168772.16,213281.55,215463.94,227079.44,173753.92,248066.44,257298.3,67917.055,235418.67,254135.98,107141.06,215806.03,237085.12,219401.36,194686.38,269698.22,264664.53,217854.25,253796.48,223505.25,231918.12,180491.73,263337.34,250130.84,
3488,117.07430040843666,0.86916417,,,,,,,,,,,0,2203.2063,167491.17,271456.47,1251230.1,876918.56,839588.2,0,1294817.0,456399.5,447551.97,998298.06,411652.06,809367.06,1291552.1,766370.4,1641261.2,900614.06,1033376.94,1214079.6,565532.8,1515915.5,603266.06,803922.56,1544540.2,1500337.4,1342703.1,1475777.6,351849.0,950501.1,0,286252.88,1168799.6,599129.25,414738.6,855437.2,757256.94,579066.4,626834.5,1046193.6,1256120.2,1354327.0,1065067.5,0,486254.75,1389707.1,763092.1,1246401.5,1865523.4,1489695.0,703858.44,518993.0,372005.53,751936.75,1522220.6,1587402.9,635645.1,792266.8,644037.3,412861.75,794780.8,626428.6,1073598.2,1108202.9,1574479.4,1141608.4,1135260.4,202706.25,532526.25,0,1628493.4,1125767.2,708041.25,796724.8,849278.94,311203.47,511623.3,1437149.8,542892.9,1113123.4,1559444.2,453837.94,1204754.0,482492.47,384314.8,437917.28,1411686.1,519747.16,518888.34,603336.7,768112.6,399133.9,1125610.4,519986.88,1036099.44,440337.38,743132.9,1577978.6,1601307.4,1102927.2,769900.56,366068.78,1318460.8,1439651.4,528826.7,521213.75,
3234,117.9199042157905,0.8528172,,,,,,,,,,,0,0,5853.695,27888.85,18453.61,43295.1,64537.676,0,52264.887,95046.54,36258.73,235472.2,13479.668,123169.336,67361.5,90718.25,154073.0,73335.57,117839.5,124051.67,42852.67,168566.84,19971.527,30397.043,66638.055,30910.385,117043.57,49382.49,22630.041,58742.01,0,47064.25,46200.312,21485.715,39491.67,67942.55,47068.098,37137.297,49155.312,35834.395,55604.656,393893.8,43645.996,0,50115.06,69953.94,77181.99,47671.348,51610.42,95140.59,71746.25,58145.94,31520.86,91746.63,61413.945,325607.12,20907.01,54230.875,50171.29,35945.973,81027.47,43337.09,84644.375,250603.38,292201.2,44946.688,113874.055,47535.426,27791.322,0,95125.336,74113.26,43052.457,75083.08,81898.58,22274.152,58623.48,139498.97,16619.96,55981.363,44562.0,26740.037,91357.58,62529.34,29803.475,49935.96,66436.97,39181.86,58332.223,53919.06,35289.715,29873.785,239369.58,34685.734,120572.42,35007.67,63795.176,45107.73,54776.707,79404.33,68072.37,35813.043,371004.88,80420.164,28778.549,26381.422,
4330,117.92006230367232,1.0429204,,,,,,,,,,,0,0,9696.155,71277.47,283267.16,191593.42,287843.22,0,199805.23,18201.797,211857.67,91036.43,145294.1,267153.0,300709.3,273519.7,348576.0,235711.28,319171.0,338436.22,362457.9,277505.34,169066.52,280047.97,373350.72,230491.88,272071.5,276545.28,227831.2,284835.8,0,38798.81,300255.16,282738.47,234026.1,278112.53,205607.12,185299.9,233699.33,217949.95,224579.55,123228.75,212519.17,0,183943.25,293327.66,275087.3,191071.81,360018.9,305267.06,261987.62,162292.8,301728.47,254188.42,261101.69,171028.7,143812.56,275143.03,204628.1,208153.48,265788.03,265023.03,227576.31,101920.336,176791.45,243138.9,328561.7,6396.5713,221703.33,0,333780.03,251374.19,285474.88,197257.42,336461.8,69453.875,268103.3,344763.97,135024.98,221759.4,295712.3,213652.73,312951.62,224654.19,224996.05,236548.69,286054.25,226240.34,252305.08,166783.34,285473.22,154599.14,86457.65,204975.83,345843.56,233703.62,271686.16,277067.44,232445.05,350078.62,254486.64,232163.27,109838.58,213998.81,200004.12,224871.11,
