id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
47_sirius_217	C12H22O11	[M + Na]+	C12H22O11	Carbohydrates	0.9884414672851562	Saccharides	0.9915621876716614	Disaccharides	0.9999902248382568	Disaccharides	0.8451838493347168	Disaccharides	0.8451838493347168	Carbohydrates and carbohydrate conjugates	0.9999850988388062	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	217
48_sirius_220	C11H17NO4	[M + H]+	C11H17NO4	Alkaloids	0.9846968650817871	Ornithine alkaloids	0.822510302066803	Tropane alkaloids	0.982833981513977	Amino acids and derivatives	0.830843985080719	Amino acids and derivatives	0.830843985080719	Amino acids, peptides, and analogues	0.8278316259384155	Carboxylic acids and derivatives	0.9830427765846252	Organic acids and derivatives	0.9862706661224365	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Hydroxy acids and derivatives; Tropane alkaloids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Piperidinecarboxylic acids and derivatives; Trialkylamines; Piperidinecarboxylic acids; Amines; Tertiary amines; Methyl esters; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	220
49_sirius_221	C5H9NO2	[M + H]+	C5H9NO2	Amino acids and Peptides	0.9860665202140808	Small peptides	0.9964298605918884	Aminoacids	0.9220240712165833	Alpha amino acids	0.955776572227478	Amino acids and derivatives	0.9998677968978882	Amino acids, peptides, and analogues	0.9998582601547241	Carboxylic acids and derivatives	0.9999227523803711	Organic acids and derivatives	0.9999147653579712	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Dialkylamines; Alpha amino acids; Pyrrolidine carboxylic acids; Amines; Secondary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	221
50_sirius_222	C7H17NO4	[M - H2O + H]+	C7H15NO3	Fatty acids	0.982671856880188	Fatty Acids and Conjugates	0.9086397886276245	Hydroxy fatty acids	0.20619888603687286	Beta hydroxy acids and derivatives	0.9972314238548279			Beta hydroxy acids and derivatives	0.9972314238548279	Hydroxy acids and derivatives	0.9994155168533325	Organic acids and derivatives	0.9999769926071167	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid salts; Carboxylic acids; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Organic cations; Organic zwitterions; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	222
51_sirius_223	C5H10N2O3	[M + H]+	C5H10N2O3	Amino acids and Peptides	0.9964350461959839	Small peptides	0.999184787273407	Aminoacids	0.991676926612854	D-alpha-amino acids	0.7001217603683472	Amino acids and derivatives	0.9953853487968445	Amino acids, peptides, and analogues	0.9954491257667542	Carboxylic acids and derivatives	0.9998536109924316	Organic acids and derivatives	0.9999991655349731	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Carboximidic acids and derivatives; Alpha amino acids; Amines; Primary amines; Carboximidic acids; Fatty Acyls; Organic oxides; D-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	223
52_sirius_225	C3H10N2O2S	[M + H]+	C3H10N2O2S	Amino acids and Peptides	0.751362681388855	Small peptides	0.9146924614906311	Aminoacids	0.8602235317230225	Sulfenyl compounds	0.7923418283462524					Sulfenyl compounds	0.7923418283462524	Organosulfur compounds	0.9996009469032288	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	225
53_sirius_228	C8H17NO2	[M + H]+	C8H17NO2	Fatty acids	0.9716326594352722	Fatty esters	0.8763429522514343	Wax monoesters	0.21220608055591583	Tetraalkylammonium salts	0.9997976422309875	Tetraalkylammonium salts	0.9997976422309875	Quaternary ammonium salts	0.9998748302459717	Organonitrogen compounds	0.9999499320983887	Organic nitrogen compounds	0.9999041557312012	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Organic cations; Organic salts; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	228
54_sirius_229	C5H14NO4P	[M + H]+	C5H14NO4P	Fatty acids	0.28160548210144043	Glycerophospholipids	0.3552338182926178	Glycerophosphocholines	0.06264650076627731	Phosphocholines	0.9099222421646118	Cholines	0.8536202311515808	Quaternary ammonium salts	0.9998003840446472	Organonitrogen compounds	0.9999910593032837	Organic nitrogen compounds	0.9999960660934448	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Phosphocholines; Amines; Alkyl phosphates; Monoalkyl phosphates; Organic cations; Organic salts; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	229
55_sirius_231	C2H10N3OS2	[M + H]+	C2H10N3OS2	Amino acids and Peptides	0.4600019156932831	Small peptides	0.8962906002998352	Aminoacids	0.787662148475647	Organonitrogen compounds	0.9996678829193115					Organonitrogen compounds	0.9996678829193115	Organic nitrogen compounds	0.9999997615814209	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	231
56_sirius_233	C2H7NO3S	[M + H]+	C2H7NO3S	Amino acids and Peptides	0.9638001322746277	Small peptides	0.9896855354309082	Aminoacids	0.9617035388946533	Alkanesulfonic acids	0.9981520771980286	Alkanesulfonic acids and derivatives	0.9943728446960449	Organosulfonic acids and derivatives	0.9593431949615479	Organic sulfonic acids and derivatives	0.9596343040466309	Organic acids and derivatives	0.9970257878303528	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Monoalkylamines; Sulfonyls; Organosulfonic acids; Amines; Primary amines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	233
57_sirius_234	C4H7N3O	[M + H]+	C4H7N3O	Alkaloids	0.8593080639839172	Histidine alkaloids	0.6397327184677124	Imidazole alkaloids	0.5885881781578064	Imidazolinones	0.677440881729126	Imidazolinones	0.677440881729126	Imidazolines	0.386782169342041	Azolines	0.36157387495040894	Organoheterocyclic compounds	0.9879008531570435	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Imidazolinones; Carboximidamides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	234
58_sirius_240	C5H11NO2	[M + H]+	C5H11NO2	Amino acids and Peptides	0.9890890717506409	Small peptides	0.9971519708633423	Aminoacids	0.984188973903656	Alpha amino acids	0.9907130599021912	Amino acids and derivatives	0.9997335076332092	Amino acids, peptides, and analogues	0.9997269511222839	Carboxylic acids and derivatives	0.9997969269752502	Organic acids and derivatives	0.9998505115509033	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	240
59_sirius_242	C5H7NO3	[M + H]+	C5H7NO3	Amino acids and Peptides	0.8878692984580994	Small peptides	0.9940856695175171	Aminoacids	0.8974434733390808	Proline and derivatives	0.9736484885215759	Amino acids and derivatives	0.7529710531234741	Amino acids, peptides, and analogues	0.7435713410377502	Carboxylic acids and derivatives	0.9999200105667114	Organic acids and derivatives	0.9999710321426392	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyrrolidones; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Oxoprolines; Pyrrolidine carboxylic acids; Pyrrolidine-2-ones; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	242
60_sirius_243	C12H25NO11	[M + H]+	C12H25NO11	Carbohydrates	0.2830536663532257	Saccharides	0.4553273618221283	Disaccharides	0.9620694518089294	Alkyl glycosides	0.5041993260383606	Alkyl glycosides	0.5041993260383606	Fatty acyl glycosides	0.7877158522605896	Fatty Acyls	0.8262672424316406	Lipids and lipid-like molecules	0.8180220723152161	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Amines; Primary amines; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	243
61_sirius_246	C9H21NO3	[M + H]+	C9H21NO3	Alkaloids	0.7147704362869263	Fatty acyls	0.7115185856819153	Fatty alcohols	0.6543144583702087	1,2-aminoalcohols	0.9818316698074341	Alkanolamines	0.992355465888977	Amines	0.9992474317550659	Organonitrogen compounds	0.999991774559021	Organic nitrogen compounds	0.9999895095825195	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; 1,2-aminoalcohols; Dialkylamines; Amines; Secondary amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	246
62_sirius_247	C14H21N7O7	[M + H]+	C14H21N7O7	Carbohydrates	0.9692765474319458	Nucleosides	0.9296761155128479	Purine nucleos(t)ides	0.9149394631385803	Purine nucleosides	0.9830307364463806					Purine nucleosides	0.9830307364463806	Nucleosides, nucleotides, and analogues	0.9941277503967285	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; 6-oxopurines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 5'-deoxyribonucleosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	247
63_sirius_249	C8H20NO6P	[M + H]+	C8H20NO6P	Fatty acids	0.7060907483100891	Glycerophospholipids	0.9577406644821167	Glycerophosphocholines	0.973097026348114	Phosphocholines	0.9995653033256531	Cholines	0.9999287128448486	Quaternary ammonium salts	0.9999403953552246	Organonitrogen compounds	0.9999812841415405	Organic nitrogen compounds	0.99998939037323	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Phosphocholines; Secondary alcohols; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	249
64_sirius_253	C10H21O9	[M - H4O2 + H]+	C10H17O7	Carbohydrates	0.690524160861969	Saccharides	0.4036610722541809	Hydroxy fatty acids	0.3399209678173065	Fatty alcohols	0.513516902923584			Fatty alcohols	0.513516902923584	Fatty Acyls	0.9128469824790955	Lipids and lipid-like molecules	0.8513658046722412	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Hydroxy acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	253
