sample_name,anonymized_name,cohort,collection_timestamp,description,dna_extracted,elevation,empo_1,empo_2,empo_3,env_biome,env_feature,env_material,env_package,geo_loc_name,host_age,host_age_units,host_body_habitat,host_body_mass_index,host_body_product,host_body_site,host_common_name,host_life_stage,host_scientific_name,host_subject_id,host_taxid,host_weight,host_weight_units,intervention,latitude,longitude,mouse_strain,physical_specimen_location,physical_specimen_remaining,qiita_study_id,sample_type,scientific_name,sex,strain_sex,taxon_id,title,tube_id
14957.CAGE98.FSPFWT.L2.1,CAGE98.FSPFWT.L2.1,COHORT 10,08/10/2021,mouse fecal sample 363133995,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,2,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 98,10091,not provided,g,Longitudinal,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133995
14957.CAGE98.FSPFWT.L2.2,CAGE98.FSPFWT.L2.2,COHORT 10,08/10/2021,mouse fecal sample 363134003,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,2,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 98,10091,not provided,g,Longitudinal,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134003
14957.CAGE98.FSPFWT.L3.1,CAGE98.FSPFWT.L3.1,COHORT 10,09/10/2021,mouse fecal sample 363132979,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,3,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 98,10091,not provided,g,Longitudinal,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132979
14957.CAGE98.FSPFWT.L3.2,CAGE98.FSPFWT.L3.2,COHORT 10,09/10/2021,mouse fecal sample 363132994,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,3,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 98,10091,not provided,g,Longitudinal,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132994
14957.MOUSE100.CAGE151.MSPFWT.S8,MOUSE100.CAGE151.MSPFWT.S8,COHORT 13,6/13/22,mouse fecal sample 363243355,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 151,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243355
14957.MOUSE103.CAGE136.MSPFWT.S8,MOUSE103.CAGE136.MSPFWT.S8,COHORT 13,6/15/22,mouse fecal sample 363243371,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 136,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243371
14957.MOUSE104.CAGE136.MSPFWT.S8,MOUSE104.CAGE136.MSPFWT.S8,COHORT 13,6/15/22,mouse fecal sample 363243382,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 136,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243382
14957.MOUSE105.CAGE136.MSPFWT.S8,MOUSE105.CAGE136.MSPFWT.S8,COHORT 13,6/15/22,mouse fecal sample 363241866,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 136,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363241866
14957.MOUSE106.CAGE154.FSPFHET.S8,MOUSE106.CAGE154.FSPFHET.S8,COHORT 13,6/15/22,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 154,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363241859
14957.MOUSE107.CAGE154.FSPFHET.S8,MOUSE107.CAGE154.FSPFHET.S8,COHORT 13,6/15/22,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 154,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363241867
14957.MOUSE108.CAGE173.MSPFWT.S8,MOUSE108.CAGE173.MSPFWT.S8,COHORT 13,6/15/22,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 173,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363241878
14957.MOUSE109.CAGE173.MSPFWT.S8,MOUSE109.CAGE173.MSPFWT.S8,COHORT 13,6/15/22,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 173,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363241889
14957.MOUSE113.CAGE162.FSPFWT.S8,MOUSE113.CAGE162.FSPFWT.S8,COHORT 14,7/15/22,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 162,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363241905
14957.MOUSE114.CAGE162.FSPFWT.S8,MOUSE114.CAGE162.FSPFWT.S8,COHORT 14,7/15/22,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 162,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243340
14957.MOUSE115.CAGE175.MSPFHET.S5,MOUSE115.CAGE175.MSPFHET.S5,COHORT 14,7/15/22,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 175,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243348
14957.MOUSE116.CAGE175.MSPFHET.S5,MOUSE116.CAGE175.MSPFHET.S5,COHORT 14,7/15/22,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 175,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243370
14957.MOUSE121.CAGE184.MSPFHETS5,MOUSE121.CAGE184.MSPFHETS5,COHORT 15,08/08/2022,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 184,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243364
14957.MOUSE122.CAGE184.MSPFHETS5,MOUSE122.CAGE184.MSPFHETS5,COHORT 15,08/08/2022,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 184,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243372
14957.MOUSE123.CAGE184.MSPFHETS5,MOUSE123.CAGE184.MSPFHETS5,COHORT 15,08/08/2022,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 184,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243381
14957.MOUSE124.CAGE185.MSPFWT.S5,MOUSE124.CAGE185.MSPFWT.S5,COHORT 15,08/08/2022,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 185,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243388
14957.MOUSE125.CAGE185.MSPFWT.S5,MOUSE125.CAGE185.MSPFWT.S5,COHORT 15,08/08/2022,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 185,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363241868
14957.MOUSE126.CAGE185.MSPFWT.S5,MOUSE126.CAGE185.MSPFWT.S5,COHORT 15,08/08/2022,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 185,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363241875
14957.MOUSE130.CAGE189.MSPFHET.S5,MOUSE130.CAGE189.MSPFHET.S5,COHORT 15,08/10/2022,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 189,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363241877
14957.MOUSE131.CAGE189.MSPFHET.S5,MOUSE131.CAGE189.MSPFHET.S5,COHORT 15,08/10/2022,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 189,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363241888
14957.MOUSE132.CAGE189.MSPFHET.S5,MOUSE132.CAGE189.MSPFHET.S5,COHORT 15,08/10/2022,mouse fecal sample 363141422,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 189,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363241899
14957.MOUSE135.CAGE145.FSPFWT.S8,MOUSE135.CAGE145.FSPFWT.S8,COHORT 15,08/12/2022,mouse fecal sample 363243341,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 145,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243341
14957.MOUSE136.CAGE145.FSPFWT.S8,MOUSE136.CAGE145.FSPFWT.S8,COHORT 15,08/12/2022,mouse fecal sample 363243347,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 145,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243347
14957.MOUSE137.CAGE145.FSPFWT.S8,MOUSE137.CAGE145.FSPFWT.S8,COHORT 15,08/12/2022,mouse fecal sample 363243357,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 145,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243357
14957.MOUSE138.CAGE145.FSPFWT.S8,MOUSE138.CAGE145.FSPFWT.S8,COHORT 15,08/12/2022,mouse fecal sample 363243363,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 145,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243363
14957.MOUSE139.CAGE145.FSPFWT.S8,MOUSE139.CAGE145.FSPFWT.S8,COHORT 15,08/12/2022,mouse fecal sample 363243373,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 145,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243373
14957.MOUSE148.CAGE147.FSPFHET.S8,MOUSE148.CAGE147.FSPFHET.S8,COHORT 16,9/19/22,mouse fecal sample 363243385,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 147,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243385
14957.MOUSE149.CAGE147.FSPFHET.S8,MOUSE149.CAGE147.FSPFHET.S8,COHORT 16,9/19/22,mouse fecal sample 363243387,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 147,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243387
14957.MOUSE15.CAGE77.MSPFHET.S8,MOUSE15.CAGE77.MSPFHET.S8,COHORT 8,6/28/21,mouse fecal sample 363132977,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 77,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132977
14957.MOUSE16.CAGE77.MSPFHET.S8,MOUSE16.CAGE77.MSPFHET.S8,COHORT 8,6/28/21,mouse fecal sample 363132996,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 77,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132996
14957.MOUSE17.CAGE77.MSPFHET.S8,MOUSE17.CAGE77.MSPFHET.S8,COHORT 8,6/28/21,mouse fecal sample 363133966,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 77,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133966
14957.MOUSE18.CAGE77.MSPFHET.S8,MOUSE18.CAGE77.MSPFHET.S8,COHORT 8,6/28/21,mouse fecal sample 363133983,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 77,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133983
14957.MOUSE19.CAGE78.MSPFHET.S8,MOUSE19.CAGE78.MSPFHET.S8,COHORT 8,6/28/21,mouse fecal sample 363133993,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 78,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133993
14957.MOUSE20.CAGE78.MSPFHET.S8,MOUSE20.CAGE78.MSPFHET.S8,COHORT 8,6/28/21,mouse fecal sample 363133988,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 78,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133988
14957.MOUSE21.CAGE78.MSPFHET.S8,MOUSE21.CAGE78.MSPFHET.S8,COHORT 8,6/28/21,mouse fecal sample 363133998,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 78,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133998
14957.MOUSE22.CAGE79.MSPFHET.S8,MOUSE22.CAGE79.MSPFHET.S8,COHORT 8,6/28/21,mouse fecal sample 363134014,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 78,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,Het 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134014
14957.MOUSE23.CAGE79.MSPFWT.S8,MOUSE23.CAGE79.MSPFWT.S8,COHORT 8,6/30/21,mouse fecal sample 363134013,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 79,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134013
14957.MOUSE24.CAGE79.MSPFWT.S8,MOUSE24.CAGE79.MSPFWT.S8,COHORT 8,6/30/21,mouse fecal sample 363134020,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 79,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134020
14957.MOUSE25.CAGE79.MSPFWT.S8,MOUSE25.CAGE79.MSPFWT.S8,COHORT 8,6/30/21,mouse fecal sample 363132999,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 79,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132999
14957.MOUSE26.CAGE79.MSPFWT.S8,MOUSE26.CAGE79.MSPFWT.S8,COHORT 8,6/30/21,mouse fecal sample 363132973,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 79,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132973
14957.MOUSE27.CAGE80.MSFPWT.S8,MOUSE27.CAGE80.MSFPWT.S8,COHORT 8,6/30/21,mouse fecal sample 363132985,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 80,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132985
